@relation instances

@attribute @class@ {positive,negative}
@attribute @text@ string

@data
positive,'elyxxe dear elyse'
positive,'elyxxe when you become a judge one day'
negative,'elz and i was there yesterday and its suddenly worse eeeepp im sure i dont have swine but i dont feel good boooo'
negative,'elzbelz have just been perving on your following xd all the twilightpeople are fakes'
negative,'elzr quot this video is not available in your country quot that s a new one on me youtube fail'
positive,'elzr can t wait for version '
positive,'em c can t get a pic with phone'
positive,'em c i m more concerned how the noise freaks maxie out really she s getting loads of attention though to make up for it '
negative,'em c yep tide completely out no water whatsoever '
positive,'em c hammer no way you lucky thing '
negative,'em gee sorry i wasn t sure what time you were off work'
negative,'em ily brien hayley btw'
negative,'em ilyxxx skins is to right i watched the last one n was hoping the next season would be on but its not lol'
negative,'em oak crazy'
positive,'em rocker good you '
negative,'em good lord you will make their ears bleed and is it really today i kinda wanted to audition '
positive,'em no kidding im listening to my ipod'
positive,'em yay thats alot shorter time then what i thought are u going to the concert x'
positive,'em hello there i m sarah i m going to be in edinburgh too well i live there misha thought it would be nice if we said hi '
negative,'ema b am back off to norwich for a farewell tour at the end of second year '
positive,'ema x ohh woo another distraction lol'
negative,'emaaaly long story'
negative,'emaatwell i am okay i guess '
positive,'emac nothing like seeing the truth being told '
negative,'emacartoon i honestly don t know '
negative,'emaciated danniphantom who s sebastian '
positive,'emaculate and i did no such thing it was a mere observation my apologies '
positive,'emagguie ganhou heâ s the best '
positive,'email me yay i took the cheese cookie instead '
positive,'emajik all that driving make you tired '
positive,'emajik and so much better squished between some graham crackers'
positive,'emalea ahhh'
positive,'emalea jason is going to have his own igor tonight his igor s name is lee lol'
positive,'cvangron i like where your heads at but newsflash hooters is very s and the wings are nasty just an opinion '
positive,'cvilma you won t even know i m gone lol '
positive,'cvogz i kind of figured that not sure who ll be there though it ll be nice to see people though '
negative,'cvpuerro man'
positive,'cvservices u evening wow you have your finger on the pulse'
negative,'cwallace feel better soon buddy '
negative,'cwalsh you can t get to the private ics urls in google calendar through the m google com ui '
negative,'cwalsh '
negative,'cwardzala sorry for your trouble also'
positive,'cwaterhouse oh'
negative,'cwbuddha drinking white wine sangria in your name '
positive,'cwcolston flying saucer in addison that and a chicago brat'
negative,'cwdiva having a great day huh wish i was '
negative,'cweeezy i wish we came tooo we did like nooothing '
positive,'cweeezy keep begging amp you should watch it '
negative,'cwelch i know '
negative,'cwfanforlife i am with you krysti rewind button where are you its so sad being home at this moment '
positive,'cwgabriel materials list'
negative,'cwhisonant ivettej hmm thanks for checking i m on g and for the last week it s been broken forums are no big help '
positive,'cwiiis cwiis you can now run fedora with yum at reasonable speed '
positive,'cwiiis heh rock '
positive,'cwiis you can now run fedora with yum at reasonable speed '
negative,'cwillthegreat im doing good i miss my courtney tho lol what have you been up to '
negative,'cwipple oh that sucks '
negative,'cwjacobs lol'
negative,'cwjazz way to reply to me '
positive,'cwjohnston d oh this song keeps skipping'
positive,'cwknight well'
negative,'cwlaforet i m not at work horray a weekend off and i m at home kindof bitter sweet wish i was in shreveport but the pool will do'
positive,'cwluc for that you get a thank you and a smile '
negative,'cwluc yes i ve had some issues of crashing'
positive,'cwm hey now u have a lemony fresh mouth lol'
negative,'cwofford i wanna go '
negative,'cwong it s depressing that if i only made minimum payments on my grad school loans'
positive,'cwong same to you bud kudos on your hardcore gym training'
positive,'cwpeter hey just checked yr new blog post wow very touched we get a mention check it out tweeps love yr work http cli gs sdg m '
positive,'cwpeter no problem i enjoyed your articles'
negative,'cwpoon you woke up early today or should i say'
positive,'cwrite morning i m thinking that definitely sounds like a good activity today '
negative,'cwrob the tags pages have more splogs these days i just looked up the tag for mumbai and of the sites were splogs used to be '
negative,'cwtch steve gray he spilt my pimms on my trousers'
positive,'cwtch what an estury away makes in bath shooting a wedding here'
negative,'cwtsh spoons '
negative,'cwtsh me toooooooo although all the pics are taking up ones timeage atm '
positive,'cwtsh helloooooooooooo glad you got some time out in the sun yesterday '
negative,'cwtsh remind me what fabbity was in welsh'
positive,'cxi markmorow unintentional retweet sorry i m just not on my twitter game this evening'
positive,'cxi tell him he was right it was funny '
positive,'cy my cousin david goode aka dgoody on twitter with his live band entrance is ï or ï a whole host of other acts also '
positive,'cyandle alright well my new diet is going good so far so'
negative,'cyandle i totally am cold amp rainy here would much rather be on a beach '
positive,'cyandle them spooning is way worse than me sleeping in the bath tub although candidchristian did have unstop the drain so i didnt die'
negative,'cyanida better go get that checked asap heard it s been going on for some time'
positive,'cyanidecharlie hi d'
positive,'cyanidecharlie omb can you please post them mcrchat'
positive,'cyanidesandwich sounds like a blast '
positive,'cyanidesyd hey we will be posting samples of our music in about weeks very excited '
negative,'cyanidethoughts eu quero'
positive,'cyanidexbeauty i told him he needs to dirty it up '
negative,'cyanogen i guess it s always a risk '
negative,'cyanogen understandable i just currently have a google ion i got at i o this year and am dying to use your firmware on the device '
negative,'cyantificnhs balls although without the tunes'
positive,'cyantist and i'
positive,'cyberax cos i never heard of lfs before once i get bored with gentoo i ll give that one a go'
negative,'cyberblox goodmorning did i miss u come in sorry '
positive,'cyberbuff done but something is fishy i am new to this stuff and the tasks are not starting '
positive,'cyberczar good morning buddy you are a good hubby '
positive,'cyberczar great leaning more and more heavily towards the he too will take a look at the he too thx '
positive,'cyberczar have a good saturday buddy don t work too hard on the deck '
positive,'cyberczar you have a strange mind '
negative,'cyberdale aww well you better go home after and get some rest then '
positive,'cyberdale it s time to have lunch here '
positive,'cyberela coming cookies too '
positive,'cyberela i just noticed that your username is spelled with one l while your name is spelled with two which one is correct both '
positive,'cyberela i love the smell of fresh photoshop in the morning p '
positive,'cyberela ur welcome dear '
negative,'emalea seriously i didn t get a penny back the trip was still completely worth it as soon as we took off from logan'
positive,'emaly you should be jealous haha u should get one they are gonna rock haha'
positive,'emalyse definitely loved singing along to the choir bit at the beginning too and used to dance to it as well firstrecord'
positive,'emalyse get better quick new viruses need a reset level for the new round '
negative,'emamdjom giving blood jealoussss aghh it will be a long time before i can do that '
positive,'emandeleon sta mesa'
positive,'emandsammac there there'
positive,'emangol he he '
negative,'emanshah end of a row'
positive,'emanthei haha good i m glad tellmetuesday is at least semi enjoyable and not too much of a nuisance and thanks for the ff '
positive,'emanuelbrown k i really have to know why you are up at midnight tweeting '
negative,'emaphotography on facebook brooklynbodega posted them but i didn t see that one '
positive,'emapocalyptic can t wait to hear how it was '
positive,'emargee ah crap'
positive,'emargee moving from trendy east london with mah boyz to north london with my gf not really north '
positive,'emargee sexy playlist how can a playlist be sexy '
positive,'emargee well i m betting he shows up in if that gets a nd season for a no talent hack hes got a good life '
positive,'emarketingguru i don t know my chocolate lab lies around alot '
positive,'emarketingguru thanks '
positive,'emarketingguru thanks for the ff '
positive,'emarketingguru thanks for the mention '
positive,'emarketingguru thanks michael '
negative,'emarosa not i because they re not on sale in az '
negative,'emaxio still the courthouse happy to have a job sad its this one '
positive,'emayekayee been buying drug yachts from the other animals again '
positive,'embabe i love taylor swift eyes dont know why thought lol its so beautiful '
negative,'embeast i went to bed at like pm last night or well'
positive,'embee lol what about muse instead '
positive,'ember xoxox thankies so much sweetheart '
positive,'embereye and bjorkybear yes '
positive,'embereye must discuss that with my bank account waiting for the right time '
negative,'emberinthedark i m sorry as for me tonight'
negative,'emberlight who bully you'
negative,'emberlight good question hahha answer is no '
positive,'emberr i just started writing and found it to be a great place for support encouragement '
negative,'emblair damn here you are playing a bunch of great tunes amp i have no hope in hell of hearing b c dh has tv cranked '
positive,'emblair good morning wish u will have a nice sunday '
positive,'emblair thanks i can t talk about it anymore though because i m getting all teary and tight throated he wants c his girls smilin '
positive,'cyberemma thanks for the followfriday hun'
negative,'cyberentomology nathaniel snuck up behind me in the parking lot for the park yesterday'
negative,'cyberentomology the article is mos old saturn was picked up by penske'
positive,'cyberfux will make our way through there for sure '
negative,'cyberfx i have but it s mean years '
negative,'cyberhodge that s awesome great american is a great place to watch a game'
positive,'cyberpenguin i am really good tired but good '
positive,'cyberpr i did a parody of that song years ago '
positive,'cyberprince anyonghaseyo what are you doing there '
negative,'cyberprince gloomy is right '
negative,'cyberprvideo oh i didnt see anything from you im trying to convince myself to go to sleep what about you'
negative,'cyberroo how much farther do you have to go '
positive,'cybersass the link to your blog from your twitterpage doesn t seem to be functioning maybe a reload is in order '
positive,'cybersybil that looks like a demetri martin sketch '
positive,'cyberwasteland i would much rather become no superhero at all than risk becoming man spider '
positive,'cyberwasteland it was pretty shitty school besides the lulz'
positive,'cyberwasteland last day o the year'
positive,'cyberwasteland tweet received '
negative,'cyborgcoquette i would like to do it asap i could wait '
negative,'cyborgfranky sorry'
negative,'cyborgfranky sorry i would if i could '
negative,'cyborgmanifesto that has got to be the most disgusting thing i have ever read '
positive,'cyborgturkey i din t get to see u when i visited ms rosa today can i come by again '
positive,'cyborgturkey its seth green loved u in airborne robot chicken rules u should do an episode using clock work orange in it'
positive,'cybox straight from backstage http majornelson com e aspx '
negative,'cyclelicious aw crap oops good luck on the search '
positive,'cycling lol'
negative,'cycling unfortunately not but getting a phone with internet around the th of june waheey haha'
positive,'cyclingamericas sun is splitting the trees here we ll send some over '
positive,'cyclingmaniac is it ethically mined gold '
positive,'cyclingtweets you can t say that before he s even at the start line yet you might jinx the poor lad lol '
positive,'cyclingweekly and cracking racing http bit ly c nj '
positive,'cyclysm hahahaha that s your to do man'
positive,'cycomer omg cy quot like cy young quot on the adamcarolla show great question to danica never a better time to be a nerd'
negative,'cydaraelise when i tryd hit you up while i was on lunch'
positive,'cydious that convenience meal is as old as the phantom menace it s the convenience meal menace '
negative,'embly i stopped using twitterific aged ago and moved to twitterfon'
negative,'emboosh shitty'
positive,'embracethebean mcrandombass hello loves '
negative,'embraze i m not why can t they just come up with new ideas i m tired of all these remakes '
negative,'embrownny i have no days off '
positive,'embryc naww im bored now youve gone anyways talk to you tomorrow '
negative,'embryc poor mom you are going to have to clue me in on how to handle my dad i m not sure how much he knows '
negative,'embryc we ll miss you embry '
positive,'emby nice we had brunch w scoots at orleans '
positive,'emcarroll your being trained by an expert you ll be fine '
positive,'emccrindleart mmmmm scones sound good debbie is a baker too it will be a beautiful place '
positive,'emcdl if uin the oc come thru i got u '
negative,'emceedavid will only come back when i m done man can t afford financially and theoretically to jump before i get my airline license '
positive,'emceekinney congrats on graduating girl '
positive,'emceet aww	 yeah i love that song and i love singing it '
positive,'emceet hey t hey if i sent u my finished part of the song nite when do u think u could record ur verse i m so anxious this song '
positive,'emceet i m headed hang out with my friend right now but i will def have it done by tomorrow i ll hit u up as soon as its done '
positive,'emcgarity love the background yay it finally stuck haha let s work on that pic now '
negative,'emcinnis ohhh is that how you someone haha very good to know but seriously i really wanna come but it just is impossible '
negative,'emclev hate to disappoint but it s positively overcast '
negative,'emclev yeah i can imagine not nice how much longer is your shift '
negative,'emclosk enjoy enjoy times a million ps i had a dream last night that you were moving to florida'
negative,'emcrutch i would totally do that if i weren t desperate for a new computer '
negative,'emcrutch snap'
positive,'emdancer hey'
negative,'emdanyell aw'
positive,'emdanyell good i ll have friends when i move there '
positive,'emdanyell i love you more'
positive,'emdanyell i want you to do as i say and adapt to my orders when i contradict myself '
negative,'emdanyell i m five behind gosh i m horrible sorry'
positive,'emdbrooklyn well safari just crashed i ll take that as a sign that my hour rush to the finish line is complete '
positive,'emdid bring your money tm '
negative,'emdie i d run across the same problem'
negative,'emdie yeah'
positive,'emelyjv yeeeeh idd federer is going to the th round '
negative,'emelypringrocks awwwwwww youngin lol jk i feel like i am older than all of you cause i started college so early i graduated '
negative,'cydkidd lol i want sum now '
negative,'cyfyre no finished two years then had twinzzzzzzzzzzz'
negative,'cyhsytheband i may need to be more stern still at '
negative,'cyhuntastic sounded boring since you had nobody to throw cupcakes at '
positive,'cyhwuhx ah cool right thanks missed that one '
negative,'cyjahmm janie i heard jerry got in trouble he wouldn t write people up and threw a fit when they tried to send his people home '
negative,'cyjelly dang i forgot about his party that sucks bc i was looking for something to do '
positive,'cyktrussell i luv swa ok slightly biased since family works for em '
positive,'cyliax congrats hope it went well '
negative,'cylon in love it was only for confirmation i thought she dyed it and needed a reference '
negative,'cymberrain i hate when that happens last night i organized predrafted spinning stuff amp all of a sudden'
positive,'cymberrain i wouldn t have thought they would be more time consuming that your gorgeous jewels '
positive,'cymberrain i m well thankyou abit hungover but i ll live x'
positive,'cymberrain thanks get in there'
positive,'cymeimban you got a surprise call from d really tell me more '
positive,'cyn tr nope she doesn t think that way she said she did her best and any other award will just be bonuses '
negative,'cyn matic and i can not find the dang petco receipt aagh i didn t even think i d need it to return a deceased hammy '
positive,'cynadoodlepop oh that s epic sweet dreams cyndiii lt '
negative,'cynaduh he won t let go like i don t wanna be mean but argh idk what do'
positive,'cynbaby very pretty '
positive,'cynchrys whoohh that s good take care of dd love the code name '
negative,'cyncity oh man i leave for a couple hours'
positive,'cyndezu needs a top notch realtor hendersonville'
positive,'cyndie lol long day here too '
positive,'cyndimcdonald yell a little woo for styx for me '
positive,'cyndisays just send you a dm with my email and phone '
positive,'cyndrla i ll do whatever it takes to make sure danielle knows how much she helps people '
negative,'cyndyszoo tara r too bad for me horses can t come inside'
positive,'cyndyszoo good for you you deserve it '
negative,'cyndyszoo i hate loosing '
positive,'cynical redhead she s for sale if you want her cheap free even i ll drive her to you '
positive,'cynical woman but occasionally you need to sleep in '
positive,'cynical woman congrats on the win'
negative,'cynical woman sorry my joke about distractions and passive agression triggered the no kitty button kitties are essential '
negative,'cynicalcylon respecting the choice'
positive,'cynicalvillain ooh'
positive,'cynicalvillain yes sir i respond '
negative,'cynicismsynd i cant read the name'
positive,'cynjonascyrus aww really cutee '
positive,'cynnamin hug it does look nice '
negative,'ememememememem still no good '
positive,'ememess did you have any pirate trouble'
positive,'ememess love the be good tanyas'
negative,'ememmyem bwahahaha um'
positive,'ememmyem oh thanks it s from the other day '
negative,'emeoheneihceah it s seeking my revenge on you'
positive,'emerald snap amp snap it s going to be amazing '
negative,'emeraldashlee yea he said brooke s gonna come over to record today chanicedevonne '
positive,'emeraldcite i heard that it s finally raining down there and now it won t stop hair turned out yummy '
positive,'emeralddiscount fingers crossed i am sure it will go completely fine '
positive,'emeralddiscount i am well thank you'
negative,'emeraldismyname yawns im so bored and tired theres nothing on tv '
negative,'emeraldjaguar i was kind of thinking the same thing '
negative,'emeraldjaguar i m watching tv took a long nap this afternoon aww'
negative,'emeraldkreshe and then it started to rain '
negative,'emeraldkreshe it was filled w extreme boredom how about yours please have a more interesting story than mines lol'
negative,'emeraldkreshe what you bein mean b '
positive,'emerarudo i like too what are you doing '
negative,'emerchants i know its seriously crazy '
positive,'emergemarketing maybe i should just ask for better summer show wearing weather nothing else has seemed to work on warming things up '
positive,'emerheatley man on wire was a great documentary'
positive,'emerickuntz glad you got your stuff i am sure you will love it '
positive,'emerlee but he s related to u deal with it jkjk awws'
negative,'emersonbaty yeah it really was at the end now the mama just died '
positive,'emersondrive sushi man'
negative,'emetelisheva cant drink hot chocolate '
negative,'emett tgif is right i think i broke my toe last night on my bad foot '
negative,'emfed who s twitter annoys you '
negative,'emfinley erin thats sad why would you say that '
negative,'emg cunanan heyy'
negative,'emgifkins i mish you babeh '
positive,'emhdesign tazprincess woo hoo '
positive,'emi lee haha i d like to think so'
positive,'emi the twit cool now go back to dm i m having fun with you there '
positive,'emi xoxo hmmm about the cinema'
positive,'emiiiiiiiiiiily yeh it did its a bit slow like but yeh how was the dogs squirt '
negative,'emijanie i didn t realize silverleaf was le why do they always do that with the best colours '
negative,'emijanie i know'
positive,'emikaulitz wow cool they really have fans from all over the world '
positive,'cynnergies good to see you'
positive,'cynnergies ok dear'
positive,'cynnergies yup they are thanks for checking it out '
positive,'cynnibon brilliant isn t it http bit ly dggxl'
negative,'cynsational but unfortunately i m going to the beach that day '
negative,'cynskeptical wtf indeed'
positive,'cynstarlight its a nice photo of you too '
positive,'cyntabel i have almost no fingernails left'
negative,'cyntaxerror ha suppose i ll have to wait then '
negative,'cyntcity can u call me after work '
positive,'cynter lol that billboard was shopped the original one was way more biblethumping and scary '
negative,'cynter yeah'
negative,'cynthea i wish i could be here for the start'
negative,'cynthea'
negative,'cynthia i cant sleep '
positive,'cynthia i m followin you already gurl how you doin '
negative,'cynthia no one wants to follow me that i know hahaha so hurt'
negative,'cynthia nope sweets not to play now '
negative,'cynthia yeah she was great rip of the greats '
negative,'cynthia leigh i m sorry i am sleepy'
positive,'cynthia mae http twitpic com j ae that looks so bomb i want some send me some '
negative,'cynthia yo i m sick too '
negative,'cynthia yo omg that s how i feel to i try eating but it hurts my throat to swallow ima die from starvasion lol'
positive,'cynthia agreed i think it is like two payments to reserve then balance from what i remember which helps they may have a p '
positive,'cynthia me too '
negative,'cynthiaa marie knock knock '
negative,'cynthiaburoughs falsies'
positive,'cynthiaburoughs great to have you back '
negative,'cynthiaburoughs how public will it be newspapers and such '
negative,'cynthiaburoughs and by the time i get there'
negative,'cynthiaburoughs aww sad unless gray makes u happy '
negative,'cynthiaburoughs do you like it i have an associate in networking'
negative,'cynthiaburoughs go to sleep huni twitter will survive without you it will be hard'
negative,'cynthiaburoughs i also asked i wonder how my friend siriuslyheather was it hasn t gone thru '
negative,'cynthiaburoughs no i know very little espanol most carriers don t anyway the use shuttle driver'
positive,'cynthiaburoughs thank you for the ff bff or is it bbf cynthia '
positive,'cynthiadactyl i know haah twitter is a soo hyped up now but its all goooddie good'
positive,'cynthiagno lol yeah i love their music haha who do you think is the cutest '
positive,'cynthialaac all of these ifs about you livining here it s okay '
negative,'cynthialaac girrrl '
positive,'cynthialasvegas your bio is inspirational continued blessings and success on your journey '
positive,'emikogilbert crystal love waddella i say we do a disneyland trip before my birthday because ya ll wuv mee gt right '
positive,'emikomusic great job today at the benefit happy to finally meet you'
negative,'emilayyy huhh'
negative,'emilbia i miss you crazy bitch every time i hear boom boom pow'
negative,'emileeelectro whats up '
negative,'emileefuss hope everything is okay '
negative,'emileehilliker omg emilee i miss need you way more i hope my life gets better lol i suck right now and when i get money ill go'
positive,'emileemarie haha i like not making sense on twitter it is my creative release not go solve the mystery of life '
negative,'emileflea i know plus i really need to wee but there is no one in the pub i just went to wee locked both doors and a customer came xxx'
positive,'emilehirschweb hey'
positive,'emileifrem small world my mate in oz has just started looking at neo j for a new project he is working on '
positive,'emilfl goodluck man '
positive,'emilgh we still have a desk for you anytime and apparently'
positive,'emilia kokaine oooh it does i cant wait for summer '
positive,'emilia smm where can i find that god of milktea craving it before i even tried it '
positive,'emiliablue pardon english oops'
negative,'emiliachi poor you i hope work isn t too bad xx'
positive,'emiliadoll well i hope you were well presented don t let yourself down '
positive,'emiliadoll that s not being a groupie we ll talk lol '
positive,'emiliapaps i want the moon hehe me and the moon go way back '
negative,'emiliasc i was surprisingly clever this morning weeks emilia weeks what am i gonna do w myself mohegan nite tho '
negative,'emiliatsontilis i feel your pain with the war literature and byron exams monday and weds i m so going to fail '
negative,'emiliatsontilis that sounds like a plan i am so unbelievably bad at remembering byron '
negative,'emilie mc wat time did u get home my mum is so annoying'
positive,'emilieblue i tell ya that taylor swift is so adorable enjoy it'
negative,'emilieinc traciromano so wish you ladies were coming it is not going to be the same without you '
negative,'emilielouise yes i do but i don t have it downloaded '
positive,'emiliesamuelsen haha yepp not much really'
positive,'emiliey it ok '
negative,'emilio delgado dude i know youre not coming here i was wicked upset i love every avenue '
negative,'emilio delgado i would so be there'
positive,'emilio delgado i m gonna say garden state cause i m watching it right now i could be wrong though '
positive,'emilio delgado tell me if up is any good '
positive,'emiliokaram when the month begins on a sunday'
positive,'emilwilbekin quot back and forth quot aaliyah perfect friday jam '
negative,'emilwilbekin it s the same out here in philly too rain everywhere boo '
positive,'cynthiamartyn knowing our govt a put my money on an absolute yes '
negative,'cynthianb join mafia wars i need peeps i has no pills mine do nothing for sleep'
negative,'cynthiaoakes lol i m glad i could cheer you up we miss you too can t you just say fu to camp and come home '
positive,'cynthiapang yes'
negative,'cynthiarenee girl i just got home i worked midnight and what really is fucked up is that i have be there pm tonight '
positive,'cynthiarenee heyyyyy '
negative,'cynthiarenee i can t do it idk what to do i can t get outta bed been lying here for an hour playing family fude hahah'
positive,'cynthiasarosa don t mind beh at least i could face those hot guys even i ll see my country lose'
negative,'cynthiavega yeah she s the art teacher at my school and she might get layed off '
positive,'cynthiavs yeah'
negative,'cynthiaware '
positive,'cynthiay nice info'
positive,'cynthiay oh wow'
positive,'cynthiay good night to you'
positive,'cynthsmith by being a tool love you best friend '
negative,'cyounes google gears actually didnt solve the problem '
positive,'cyounes ø ø ù øºù ø ø ùšù øªù ø ø ù ø '
negative,'cyph r i can t eat durians tho i would love to'
positive,'cypher that s handy to know for datamapper throwing models and doing relationships with memory backed databases is fun '
negative,'cypher yeah i figured it would don t mean it to be snobby just that the purpose of rcc is negated when its way over populated '
positive,'cypherite everything new start for me i think '
negative,'cyphersushi no'
positive,'cyphersushi ooh that could be fun '
positive,'cyphertek einstein s quotes are my favorite '
positive,'cyphlow get followers a day using www tweeterfollow com once you add everyone you are on the train or pay vip '
negative,'cyr leaving robin out he must be really lonely '
positive,'cyrandorman it definitely is a descarte kind of world am feeling split between mind and body at the mo '
negative,'cyrandorman no'
positive,'cyrandorman that s good news now you can show the world your clean clothes '
positive,'cyrandorman woot i have created something inspirational look forward to seeing more of your writings '
negative,'cyril y most of the stalls in hidalgo were replaced by ukay ukay '
positive,'cyrill co uk me doing fine '
positive,'cyrilrenaud sequoia park is nice just the left top corner or a trip on the coast'
positive,'cyrusfan life aww i hope you feel better '
positive,'emily emily follow me too it s me the alltime stuphanu tuna slash many others stephanie your bedbuddie '
negative,'emily amber it better not be like this for the festival '
positive,'emily ann if one of us wins a book we re sharing we got to be damn creative '
positive,'emily apathetic do you have my mobile number can fb message you with it so we can organise closer to the day'
positive,'emily bee castle in the sky'
positive,'emily brown haha'
negative,'emily coatham lucky i have lol'
positive,'emily mx i m very nice to meet you what s your name '
positive,'emily nicole shoulda come to the turf '
negative,'emily paterson why are exams determined to kill me not looking forward to friday '
negative,'emily patricia i feel like you re mad at us hopefully you re just not at your computer or something lol'
negative,'emily reich the waffle cone s gone now so ditto '
negative,'emily sarahhhh sorry i had work wish i coulda been there '
negative,'emily sarahhhh whats the for '
negative,'emily stevens sad face '
negative,'emily sutton i guessssss sigh '
positive,'emily webgains you should try a pain au chocolat from albionsoven it s almost the same size as a cow just ask the guys stinkdigital '
positive,'emily ya it would be nice if it were book happy of course'
negative,'emily ya well'
negative,'emily that aint good '
negative,'emily what kind of sickness '
negative,'emily we don t have yearbooks '
positive,'emily yeah okay'
positive,'emily i did it i own twitter'
positive,'emily night '
positive,'emily samzies i had srsly like layers on and layers of thick woolen socks on my feet bad im in a shit house ruins the effect'
negative,'emily i can t see the picture '
negative,'emilyabner i hate our phones '
negative,'emilyalbracht i feel your pain '
positive,'emilyallanwood yeah i ve been using tweetdeck for a month or two now almost got it right after i started twitting it s amazing '
negative,'emilyalltimelow awww so you can t tell me how that blonde one dies '
negative,'emilyalltimelow the crew were walking ahead of the car'
positive,'emilyalltimelow yoooooo i ll do whateverr lmao hi'
positive,'emilyanne ooohhhh yeah sorry i was in super lazy mode yesterday was in bed all day'
negative,'emilyarcher thanks me too i just found out that i probably won t see my best friend or my nephew for a long time if ever again '
negative,'emilyawilliams man that sucks i m sorry '
negative,'emilyawilliams your powers out icky '
negative,'emilyback i don t '
positive,'emilybaldan i was probably hiding behind some giant man complaining about windows '
negative,'cyrusjb soz i don t know haha i did it ages ago on a website that i forgot the address to sorry x'
positive,'cyrusrayne oh wait'
positive,'cyrusxfann you should buy mileys book its really good '
positive,'cystalvision gotta head out for a bit great meeting another pagan'
positive,'cysticfibrosism watching ncis'
positive,'cystsfts and an anemic offense '
negative,'cysuzanne turner classic movies almost over '
negative,'cyunyee love sucks '
negative,'cyup i was trying to spy on u'
negative,'cz r c i m trying really hard not to cry i m quite scared but they are saying the fire is under control now and no evacuations nece '
positive,'czabayle if you bashed his tail lights after he left'
positive,'czae more like an interest or hobby and for myself haha i ve been wanting to since so here ya go doing what i like '
positive,'czajkowski aloha from sunny dublin no pool tho '
negative,'czarinabianca yup im still watching this movie has the hottest leads ever amp ya i wanna go so bad i m gonna go have a lunch by myself '
positive,'czarinacleo hehe'
positive,'czarinacleo i changed my avatar to support the iranelection mess you re next right '
negative,'czarthp my dvd was stolen along with the majority of the rest of my movies in '
positive,'czasuzara miss you too '
positive,'cztron thank u you re the beeeessst '
positive,'czukowski thanks chris how did i know you would be the first to answer '
negative,'czusy fuck u caitlin stop making mama jokes '
positive,'d ralphclaxton no one has to make you do anything you don t want to last i checked you followed me'
positive,'d rob hoffman hi will you be gracing seattle with your presence on june th '
positive,'d house dont stalk me though kay '
positive,'d amazin won t i get arrested if i am naked on the beach lol '
negative,'d archer hey u doing an all nighter i didnt make it last nite fell asleeep at '
positive,'d archer hey um is it ok if u send me that graph pic from meths ac sorry i find it much better to visualise it '
negative,'d bot i still need to get the n games from you we have it up here but no games '
positive,'d cahill i try '
negative,'d castillo ugh'
negative,'d child i m good love'
positive,'d child yea i will shes taking good care of me hahaha'
negative,'d dibbs cant wait til i get in therre sorry i couldn t make it tonight '
positive,'d dolittle ha don t even know where the jack s kept '
positive,'d elms thanks for the mention please feel free to get in touch with any feedback'
positive,'d ferreira hey i m sorry i ll play nice '
negative,'d garmo ah that s very sad '
positive,'d garmo mine has been shipped'
positive,'emilybaranowski congrads on engagement bridal shower sounds like fun for upcoming quot jump out of the audience quot wd love to join in '
positive,'emilybarklage glad you re having a good time looking forward to your return you always make my day brighter '
positive,'emilybecit it s just super annoying if you want to come over after work this week and get the spearmint gum'
negative,'emilybell not without swearing '
negative,'emilybevil hay whatchoo guys doing you should call me if you re still up i just got your message '
negative,'emilybutler no we don t have daylight savings either '
positive,'emilybwebb hmmmmmm she loves my client s product the babywedge so i m not gonna comment '
negative,'emilycee and i will send there'
positive,'emilychang congratulations i hope you have a magical day '
negative,'emilycizinski i really like him '
positive,'emilyclaire drag me to hell haha i got some friends who want me to wait till wed to see up and drag me to hell was goooood '
positive,'emilyclaree every monday'
negative,'emilycmackenzie yuck sorry to hear you had a rough night '
positive,'emilycopeland yeah i was doing an older version now i have extreme'
negative,'emilycrocker i know what you mean exams start tomorrow but then next tuesday i leave for spain and france for days '
negative,'emilycutlip why what happen '
positive,'emilydao good job only left '
negative,'emilydilorenzo way to call me '
positive,'emilydrummer'
positive,'emilydstine now those were some excellent sentences big ups to you '
positive,'emilyeats i love the free ones it s the margarita thoughts that counts haha if it s paid'
negative,'emilyec i was out and i completely forgot '
negative,'emilyeff sorry my computer is sucha lil bitch and i would text you but car has my phone '
positive,'emilyem is a chilis '
positive,'emilyemond hello my dear whatsupppppppppp l hihi jetiame'
negative,'emilyescobosa my life is unraveling i m pretty sure soon nothing will be left '
negative,'emilyfaith that sucks its fine'
negative,'emilyfannon magners is my fave cider think i picked the wrong time of year for sobriety '
positive,'emilyfreeman just looking for iphone devs '
positive,'emilygrace bhb can i have a cuddle please now all this goat business is done '
positive,'emilygrace bhb i know i love that movie '
positive,'emilygrace bhb u get sushi very often'
positive,'emilygrace bhb uhh'
positive,'emilyhall awww bless him i am indeed coming'
positive,'emilyhall oh thank you '
positive,'emilyhannahxo i knooww'
positive,'emilyhenderson you alreayd knwo what i meant i wasn t really '
negative,'d heezy that s really too bad '
negative,'d holt david i hope everbrandy says hi to me i love her sooo much '
negative,'d i a damn days of no players card '
positive,'d kimber oh no wild parting last night '
positive,'d little b happy music '
positive,'d macpherson i d love to see a viking book penned by you dude'
negative,'d musiklvr sister how come u didnt inform me anthony hamilton was coming to houston im saddened i missed his show tonight '
negative,'d nugent yep all last week was heart breaking on days'
negative,'d revelation a lot is wrong '
