@relation instances

@attribute @class@ {positive,negative}
@attribute @text@ string

@data
negative,'billbeckett please please please please please come back to chile pleaaase '
positive,'billbeckett the only thing better than that would be video footage of it for all of us to see '
positive,'billbeckett wow sounds interesting '
negative,'billbeckett you didnt tweet us back please do and hope you had a great show xd'
positive,'billbennettnz it s borderline something that s for sure '
positive,'billbennettnz ms money s fate brings home the risks of using closed source software orphaned in a day no source to let it live on '
positive,'billboorman call'
positive,'billboorman sorry bill'
positive,'billbubbabussey not an addrenaline junkie good dopamine levels without riding rollercoasters '
positive,'billbubbabussey webelo is a word grafted from the phrase quot we ll be loyal scouts quot if i remember correctly '
positive,'billcelis glad you are feeling better'
negative,'billchase working fine for me '
positive,'billchilds i see we usu leave out peppers the yo doesn t like them so much i can tell you some gt places in san anton'
positive,'billcollins haha cool '
positive,'billcowanpc i ll forgive you phil '
positive,'billdaley lol i ll watch just for that '
positive,'billenglish chivalrybean ha you guys have no idea '
negative,'billerina same here im in texas lol but its like hrs away from the beach '
positive,'billgates it has to be ultimate '
positive,'billgates ultimate of couse '
negative,'billglover i saw that guardian article the dark and yucky side of glamour '
positive,'billglover omg'
positive,'billglover please document your stuff well i think it won t just benefit me'
positive,'billglover yep you can even play the videos '
negative,'billguinee yes i will be posting it i just haven t have time '
positive,'billgx i think i m falling in love with you xxx iloveyou'
negative,'billharper kahleerose thanks for the sympathy we should be ok now all data was backed up but all emails lost forever '
positive,'billharper green or maybe blue or maybe red the red ones look like they want to be balloons need to get the uwa job to afford tho '
positive,'billharper ha well played'
negative,'billharper i don t think he d scrub hard enough he s only kg '
positive,'billharper i think replies and links are some of the strengths of twitter though what you ate for dinner is for facebook '
positive,'billharper i used to kind of like simon on play school '
positive,'billharper pleased to meet you '
negative,'billharper sorry bill'
positive,'billharper would have been better if i d remembered i don t like butter chicken '
positive,'billi sucks but we ll be here in july too so '
negative,'billiamcc i wasn t calling you an idiot '
positive,'danecook my fav u movie is my best friends girl nevermind the badly done poster lol '
positive,'danecook see ya tomorrow night'
negative,'danecook this pertains to how i m feeling about someone too i really wish he would say it to me tho '
positive,'danecook uh just your bus '
negative,'danecook when are u comin back to nyc i missed your last show '
positive,'danecook you re hot just letting you know in case all the slut sufi girls and crazed teens haven t told you yet '
positive,'danecook i love you yellow peeps win '
positive,'danedeezay yes okay'
positive,'daneglerum i know right gotta love good clean fun and hours straight dancing krumping cwalking awesomeness '
positive,'daneglerum well she only managed the one blonde oh and so did i but i had an excuse at least ie too tired to speak drink walk '
negative,'danelld lol i do all the accents when i read a book '
positive,'danelld ohhh lmao yeah i have a sick obesession with him '
negative,'danellej where s the article i wanna read i don t see it'
positive,'danellis they ll have no problem'
positive,'danemoody i see my name but i don t know what it means '
positive,'daneponthieux haha why thank u'
negative,'danes very weird weather here'
positive,'danesanders is changing my life with his ftp book i plan on asking his business advice to marry me '
positive,'danesh m hey you found us and went all the way with twitter oauth i see '
negative,'daneshsurendran sorry you had a bad day at work '
negative,'daneskelson i wasn t able to get it to the nursery today hope to get there tomorrow will keep uposted on what the bumps amp curling r'
positive,'danesoto yeah'
negative,'danest you re probably right '
positive,'danewing happy birthday xo love amyps don t lie you already flash people in the park and at any other opportunity you can find '
positive,'danf i was an english major i m now driving myself and my friends crazy with my austrian economics i embarrass my sister '
positive,'danfaust yeah'
negative,'danfaust i should probably get the reference'
positive,'danfaust i would almost want to see that a team almost '
negative,'danferdinand the link won t show you still looking for fantasy football players '
negative,'danfog yeah i have about people who actually follow me and who i m not so sure about i need to clean out '
positive,'danforster i want on of those too make way for dolphin man http www lunocet com '
positive,'danfowlie thanks i suppose i could always switch or start to learn lamp '
positive,'danfqdexun thanx for following me '
positive,'danfromyips cool '
positive,'danfromyips the tentth grade '
negative,'dangalangg gets boring disneyland once in awhile is good'
negative,'billie bex hey havent seen you in ages we original girls must catch up sometime life was fun back then'
positive,'billiejarmstrng petal rock on rocksoulbrotha peace thx bsafe love amp light cyberscampxox ps if you could please respond re my '
positive,'billiejarmstrng any plans of coming to indonesia '
negative,'billiejarmstrng new album rocks would love to come see u when u do ur uk tour'
positive,'billiejarmstrng that was a great performance on snl i really enjoyed it can t wait to see you live in concert in august '
positive,'billiemcfly i bet she loves you now '
positive,'billiemcfly okay hahahhh and yeah sure x'
positive,'billiemcfly your a brilliant dougie poynter fan aren t you be a bitch to the gf good thinking '
negative,'billieperry that is nuts and im sorry that im pissed i cant get tix anyhoo god bless and have an awesome show tonite '
positive,'billiepiper just want to wish you luck with the cheese dreams think happy thoughts before bed lol maybe read a book '
negative,'billikipedia sorry i misspelled your name '
negative,'billimarie yes'
negative,'billingsj but we can t do it til she gets back in the states after honeymoon '
positive,'billingtonart lol yeaaaaah thats it '
positive,'billingtonart think gone enjoy the beautyy of the nature '
positive,'billingtonart will check it out you got me spinning around who is that by '
positive,'billingtonart you have one as well great to hear from you '
negative,'billionbucks lol good times good times i wish i could ve gone with you guys '
positive,'billionheir i love your work keep doing you thing '
positive,'billis i ve heard that the auditions went well and that everyone had a good time'
negative,'billkunz i like that i guess they are good for marketing people who don t know how to use email yes i know it people like that '
negative,'billlbow close enough naaah'
negative,'billmaverick alright ae'
positive,'billmonti glad to hear that'
negative,'billodietomodie i feel bad that ur upset dont be sad'
negative,'billohbill whispers from bed i m not either '
positive,'billohbill nothing hu '
positive,'billpmay interesting should i be scared '
positive,'billreese gr sales mclynd americanwomannn oreoking thanks for the followfriday happy weekend '
positive,'billreichart hey commented on that post '
negative,'billsalmighty u suck where were u '
negative,'billschulz andylevy picks on you a lot missed red eye this weekend '
positive,'billsimpson good maybe an elephant head they have good memories '
positive,'billstreeter totally understand no worries i was just letting you know that i m here '
positive,'billt i loved your quot oceans of consciousness quot line at media btw v cool'
negative,'dannifnb aww that sucks '
positive,'dannifnb boo thats lame but we are texting so it s all good '
positive,'dannigyrl i like you too '
positive,'dannigyrl lol'
positive,'dannii x lol well ok its just like from hours ago just to let you know ok do whatever'
positive,'dannii x you made a twitter it s such a good song '
negative,'danniidisaster it was some stalker note i m so freaked out right now'
negative,'danniip r u kidding meee th was better without me on it ohhkay gurlll thks seriously gurlll thks '
negative,'dannijaw not sad enough to do what the doctor ordered that lil girl is never gonna get on the right track at her speed '
positive,'dannikax good luck so you ll need it have a good evening x'
positive,'dannikax yeah i need it have a nice day xx'
positive,'dannikbrown nice i just woke up i feel fabulous today dunno what to do though what u got planned '
negative,'dannisaywhat '
negative,'dannisaywhat i want bbq '
positive,'dannisaywhat lol kk i ve sent u a friend request '
negative,'dannisaywhat wait'
negative,'dannistack wtf did he say that because that is complete bullshit'
positive,'dannistclaire steroids'
positive,'dannitothemoon tell me about it im going to be staring at it like no tomorrow when its up on my wall xd'
negative,'dannnnnniiiie i saw him the day he left i was hecka crying no joke hes gonna be like gone for a year yupp im definetly crying now '
positive,'dannsimmons sounds great'
positive,'dannuroo just get the kid to watch some aussie comedy'
positive,'danny sullivan to keynote smx sao paulo next august th see ya tomorrow at ad tech danny '
negative,'danny arnold i loved my blackberry pearl but she broke '
positive,'danny disaster just called me his spicy enchilada'
negative,'danny g i don t have any of those left '
positive,'danny russell but hugh is so hawt '
negative,'danny that song makes me sad '
negative,'danny tomorrow blehh'
negative,'danny tomorrow hahaha woow ugh'
positive,'dannyarcher not entirely sure offhand'
negative,'dannyatticus eep that sucks is it busy '
positive,'dannyatticus i still ent seen any of it yet n will look into it tonight'
positive,'dannyatticus im in exeter today '
positive,'dannyatticus mmm'
positive,'dannyaway i have plenty of reasons to complain about sprint customer service'
positive,'dannybanany with the plaits that are falling out yeah '
positive,'dannybanany you re welcome brazil you re from germany'
positive,'dangel astartiel night i m trying to leave really '
positive,'dangel spicy baked chicken with salad and a nice glass of wine '
positive,'danger skies thank you '
negative,'danger skies isacullen oh i m sorry guys well i ll let you know what s up then samberg s giving the opener he s hosting '
positive,'danger skies a group hug sounds perfect '
positive,'danger skies ah thought it was something like that '
negative,'danger skies headache headache '
positive,'danger skies he s quite hot actually '
negative,'danger skies i know i didn t care about getting them before'
negative,'danger skies i think i m going to miss it cause i can smell my dinner cooking downstairs i just know it s going to be during my dinner '
negative,'danger skies you done any revision yet '
positive,'danger lets figure it out next week then '
positive,'danger heyy im back and omg hahahha i love that update you have yes he does need to date me and never mileyyyy ever again '
positive,'danger yeah i can t stay i m yawning all the time lol hope to talk to u morra love u muak'
negative,'dangeradamjonas aww but yay to lol'
positive,'dangeradamjonas i m good to what are u doing '
positive,'dangercharlie hey dude'
negative,'dangerdee let me cut you fingers off so sad'
negative,'dangerjoe if i was in texas i would be there too bad im in northern ireland '
negative,'dangerjoe what no dont go we haven t talked yet '
positive,'dangerjoe err kev playing as bookface in the game lmao that ll be hilarious and as usual'
negative,'dangerkitty i know '
positive,'dangerous lilly nodding i m an and a crocs depending on the style if they run large'
negative,'dangerous t u so damn silly i wish my head wasn t so foggy right now '
negative,'dangerousmegan no i wish i had my lisence because if i did when we hang out we could go by the way i wanna come over now'
positive,'dangerphil thank you im loving it'
positive,'dangersprincess you got facebook http tinyurl com c c r come join up x'
positive,'dangersqueezit i agree i have weak enough teeth as is without bleaching away layers after layers oh and victory or death '
negative,'dangertaylor hey i miss you'
negative,'dangeruse i m impressed you do have a very vast array of nipples i wish mine were multicoloured '
positive,'dangerxbunny ditto let s blame it on the goats since bunnies can do no wrong '
negative,'dangerxriot eff you thanks for leaving me '
negative,'dangerxriot i still havent wrote a song yet '
negative,'danggitsdevin hahar'
negative,'danggitsdevin iht does argh im back aht school mo hows jamaica toodayy '
negative,'danggitsdevin im so jealous ahar how wahs yourr day '
negative,'danggitsdevin thaaanks'
positive,'dangillmor if you re coming to india'
positive,'dangnabbit guess who succumbed '
positive,'dangriffey true though this is'
negative,'dangroves i know but i dunno i don t like admitting i m quot disabled quot cause i don t feel like i am '
negative,'dangsdunks yeah'
positive,'dangzkeee of course she does why wouldnt she and i ll take that as a compliment '
positive,'danhau haha thanks for clarifying that '
positive,'danhernandez k blush awww shucks it s from march don t hate thank you '
negative,'danhetherton that s the type of thing i would do xd oh btwzzz you needa fix potd'
negative,'danhetherton u guys still not coming to newcastle '
positive,'danhitmusic whats the next movie review going to be you re like wossy of brum just more controversial '
negative,'danhorbatt michellealeong woooooo hooooooo great party downside i have no cereal for breakfast tmw '
positive,'danhorn i ll let you know if anyone thanks me for the hatcher pimp hook up me quot but he sure knows his beatles quot '
positive,'dani aww'
negative,'dani it s only for today'
negative,'dani wow how cool i haven t heard of them for a while no new songs or anything '
positive,'dani dutra hello dani'
negative,'dani dutra was great very much feeling it today though '
negative,'dani girl i wish i was '
positive,'dani ryland hey lol yeah it was gurd i totally made up that answer i cant remember what i put lol what did you put thank you xxxx'
positive,'dani t lookie what i found http yfrog com ijzyqj'
negative,'dani the my loveee not sure if i m coming over yet cause its my aunt s th birthday party guests'
negative,'dani dd aww mommy math exaam i think i didnt pass it '
positive,'dani lol'
positive,'dani cr is on the czech koruna czk can get you a meal'
negative,'dani my mum wont let me go im really sorry its just cos of the money we might be â worse off as of next month so ya know '
negative,'dani boyz nhltweetup twtvite damn'
negative,'dani boyz nhltweetup i did take pictures and put it on my external hard drive which fatefully failed on me the other day '
negative,'dani boyz lately'
positive,'dani boyz yeah exactly '
positive,'dani boyz a friend really wants to get some burgers there '
positive,'dani boyz good tip though i was too stupid to think to turn the damn trackpad off '
positive,'billt that s the best way to start any given week long may such optimistic feelings continue '
negative,'billteasdale dinner with the teasdales sounds awesome it will have to be after bryancx s trip to russia '
positive,'billtrammel thanks for the tweetage '
positive,'billtu bill'
positive,'billtvshow totally too cool never expected it '
negative,'billundtina nothing my life is so full of drama and interest '
positive,'billwillson i own it'
positive,'billy burke everyone is on the swan train there is no doubt about that '
positive,'billy burke i kind of would like to go to the premiere in november since my st is the next weekend '
positive,'billy burke way to follow gilbirmingham '
negative,'billy burke yepp more men in bikinis to bad im livin in sweden its to cold and really to far off from hollywwod blv '
positive,'billy norris enjoy the view do you have any more pics to share with us '
positive,'billy norris http twitpic com bk o haha what a welcome '
positive,'billy g shrug why question it just go with it and figure out how to bottle and sell it '
positive,'billy g whipoorwill sunnybuns platonic cuddling is my favorite group hug '
positive,'billy g that s so great take advantage and enjoy it '
positive,'billy g well i think it s cute and quot clean quot i love the quot clean quot look o '
positive,'billyantiseptic well'
negative,'billyblackguard fu i want to go back to bed'
positive,'billybofh think this could be a good idea next time we have quot group therapy quot at contrast '
positive,'billybush don t give away details just started twilight after seeing the movie '
positive,'billycashin relax yur so mean bou tat hole beyonce ting hah its fun tough nd true nd she didnt even sing live xx'
positive,'billyco yeah um i didn t get the mothers name i just decided to use sarah that s super of you he is goin thru lots for a kid'
positive,'billycoy the ui is different hehe '
positive,'billycreech http twitpic com ma hi ami '
negative,'billycrna you need a picture ob all nite going to bed '
negative,'billycurrington i wish i were there evansville is a bit far for a friday night hoping to drive over to ohio to see you in august '
negative,'billydec can t watch it cos they ain t airing it over here '
positive,'billyfishworc are they hiding from you '
negative,'billyfishworc correct i d use public transport if i could'
negative,'billyfishworc me back '
negative,'billyfung i know i thought about that on wednesday but i didn t have anything sarcastic to say '
negative,'billyfung so sad what if they are all stranded on an island like in lost there were children and babies on that flight'
negative,'billyhallowell just hope that when the pain comes back it s not too bad mine went on for days '
negative,'dannybelize sorry to hear that i ll keep my fingers cross'
negative,'dannybelize haven t heard it yet '
positive,'dannybelize i think you hang with the wrong crowd '
positive,'dannybelize thanks'
positive,'dannybo y only on black pplz '
negative,'dannyboice i got a big fat f for usking wikiepedai on a book reprot once but the teahcer got fired for kissing a stuedent n e way'
negative,'dannyboy even though u prolly still mad with me bout that time it honestly wasnt my fault though '
positive,'dannybrown i like your quot rubbish quot interesting'
positive,'dannybrown indeed and i know '
positive,'dannybrown no worries plus'
positive,'dannybrown ol my old dog is a good soul http twitpic com gsa great talking with you '
positive,'dannycallus no come back to uni xmuncallus unproductive day you should have come to softball instead bahsheep wow vectors pxxx'
negative,'dannycastillo we want to trade with someone who has houston tickets'
positive,'dannychew you did great bro '
negative,'dannychoi i knew i d be upset i ll make it up to u little bro'
positive,'dannychoo macross is definitely one of the classics enjoy '
negative,'dannychoo more like an arm and two legs for my car insurance '
negative,'dannychoo not as bad as ken s my charger melted and had that hot laundry dryer smell a new macbook pro charger costs a here '
positive,'dannyclermont alright'
positive,'dannydamnboy thanks for mentioning your guru '
negative,'dannydaze ya thats bullshit one time i was on a redeye out of slc fell asleep for hrs woke up and we hadnt moved '
negative,'dannydazed awwwww'
positive,'dannydb what did you take this time the red pill or the blue one '
positive,'dannydiggle phaha'
positive,'dannydischiavi i would but heard where ur going isn t where all the action is'
positive,'dannydowney i agree '
positive,'dannydutch a mate he s going with mates all male i think they re dusting off the leathers amp pretending they re not something '
positive,'dannydutch haha'
negative,'dannydutch slow submitted many resumes but not alot of work in my field right now mcdonalds maybe '
positive,'dannyejs hahahaha sex pest i just laughed out loud and probably woke up my whole family don t worry bbz i know you re a sex pest xo'
negative,'dannyejs well they were right there o i just couldn t stop myself '
positive,'dannyfernandess wish you were in montreal for the virgin festival you should come and show me you stuff again still think you re amazing'
positive,'dannyfoo did she say that i thought she said twitter new trend'
negative,'dannyfoo err i don t have one yet '
negative,'dannygirlalways i didn t know you watched more than i have only seen of his movies'
positive,'dani boyz haha i do have a passport so i could get across the border but i could probably mail you chocolate faster thwoman'
negative,'dani boyz i asked if i could swim in it all they said no '
positive,'dani boyz oh don t worry there s always something to talk about around here especially at am stayeduptoodamnlate'
positive,'dani boyz what hacked you don t think he really wants you to sign up at those sites '
positive,'danialexluna figured out how to vote clicked on the box went to their twitter pg saw the little icon so ready voting nkotb mins '
negative,'danialexluna i went on myspace and looked at the cruise pics too bad quot quot quot we missed that damn boat quot quot quot hehe'
positive,'danialexluna ok sent it thru myspace u got mail '
positive,'danialexluna sending you lots of luck from canada hope u win jordanknight '
positive,'daniamiwa hey thx for the ff shout out it was lovely to see you'
negative,'daniartaud i wishhjhh i miss you '
negative,'daniawesome ophelias garden liabolicious i was going to send you a tempting screenshot'
negative,'danibel transition of children s expressions once they realized they cant get on the island o o '
negative,'danibindustries idk what song that is but i bet is way emo just stay away from those dank lines of coke don t want to end up like rr '
negative,'daniblink ixi me excluiu do seu twitte entao '
positive,'danica is he in philippines '
positive,'danicafavorite i m going to try to bring it to conference i really want get all of you'
positive,'danicafrancia it was looking down at my pint of largerwith a light shining up from the bottom '
positive,'danicafrancia yea i know'
positive,'danicapatrick bring it danica show them who s boss '
positive,'danicapatrick good job you guys sure have to eat a lot '
positive,'danicapatrick good luck today by the way'
positive,'danicapatrick good race dp'
positive,'danicapatrick will you be keeping the orange look in milwaukee really really hope so'
positive,'danicavelasco hey saturday night whats happening if you come over we d have my house to ourselves im thinking dance party let me know '
positive,'danicharming u already kno thanks for da luv booboo let s get me booked in hawaii http myloc me i '
negative,'danicrawford wish u were here too soon can t wait '
negative,'danidesolation i love you'
positive,'danidesolation ugh im sorry d it s haley amp danielle forever and ever lt '
negative,'danidropdead oi i love you'
negative,'danie d i m so jealous wish i was there just checked tickets to fly there tomorrow but they re too expensive '
positive,'danie my sister saw her when she was here and said it was awesome '
positive,'daniecallahanx thanks i ll be in november'
positive,'daniecetracey chemical react littlemissyael niteboy chaco marytorres famouschick thanks '
positive,'daniecetracey aah save some for me xx'
positive,'billymac you must have graduated from the wealthy affiliate university http tr im keah i ve been there for years amazing co '
positive,'billymcflurry ur my cookie billymccookieface haha '
positive,'billymonks chanses are you have seen away d all over the place'
negative,'billyontheradio billy why don t we get to hear your sexy voice as much as we use to nyc took u away from us here in dallas '
negative,'billyontheradio i wish my toes were cold lol it s soooo hot here today'
negative,'billyontheradio omgggg what happened to u i guess i missed the post '
positive,'billyraycyrus please drink some lemonade what the heck'
positive,'billyraycyrus quot it s not how many years you live'
positive,'billyraycyrus another person that might be good for aunt pearl is catherine o hara home alone hope this helps '
positive,'billyraycyrus come to louisiana purty please '
positive,'billyraycyrus hooray for us aussies '
positive,'billyraycyrus i m from iowa life is gd '
positive,'billyraycyrus would you like to come to new zealand its very nice over here '
positive,'billyraycyrus ahahahha thats schveeeeeeeeeeeet '
positive,'billyraycyrus ahahhaa'
positive,'billyraycyrus and argentina please you must come we love you lt '
positive,'billyraycyrus and congrats to miley '
positive,'billyraycyrus and what about monterrey'
positive,'billyraycyrus are you by any chance'
negative,'billyraycyrus awh i wish i had known i live in oregon dang it oh well play hard tonight '
positive,'billyraycyrus billy'
positive,'billyraycyrus can t wait '
positive,'billyraycyrus can t wait we love you in australia '
positive,'billyraycyrus come to argentina and with miley that d be great hehe love both of u '
positive,'billyraycyrus come to brazil '
positive,'billyraycyrus come to ireland dude '
positive,'billyraycyrus cool billy'
negative,'billyraycyrus ehh what about new zealanders everyone always leave us out '
positive,'billyraycyrus hahaha go the aussies but you rock even more '
positive,'billyraycyrus have you ever been to ireland you should come with miley in december can t wait for it '
positive,'billyraycyrus heey i m from argentina billy u could bring miley to here'
positive,'billyraycyrus hey billy ray i love your song love is the lesson your are so talented i hope to see you live and in person one day xx'
positive,'billyraycyrus hey im from brazil we love u and miley please come here '
positive,'billyraycyrus hi thought id say that my year old sister loves miley so much its unreal lol'
positive,'billyraycyrus i hope you have an awesome time sir please protect noah red bull is proven bad for kids she shouldnt drink it sir '
positive,'dannygokey super sad to see you have leave last week we still love you here in wisconsin '
positive,'dannygokey hi danny good day i hope you can come here in manila'
positive,'dannygokey hopefully no one takes a picture and puts it on tmz by the way you were amazing this morning like always '
positive,'dannygokey i think people see your heart '
positive,'dannygokey about the record deal ya remember to choose the right one'
negative,'dannygokey ahh me too '
positive,'dannygokey and if someones does see you on the plane drooling'
positive,'dannygokey and we love u too danny '
negative,'dannygokey and you just got it back what airline is that so i can never fly it '
positive,'dannygokey aw danny you better be alert haha jk you need rest'
positive,'dannygokey awesome events last night canï t wait to see what you do w the foundation and your music come back to beloit sometime '
negative,'dannygokey aww i missed the live chat hope you have another one soon lt '
positive,'dannygokey aww dear lol don t worry we still love you '
positive,'dannygokey aww well twitter is like an international interview you can talk to us '
positive,'dannygokey aww'
negative,'dannygokey awww'
positive,'dannygokey awww if you have the chance'
negative,'dannygokey danny'
positive,'dannygokey danny are you still sleeping over there don t miss your rehearsels jk'
positive,'dannygokey dont feel stupid about oversleeping happens to the best of us when were overworked'
positive,'dannygokey don t you mean they saw your lack of spelling skills jk '
negative,'dannygokey earthquakes due to awesome dance moves i love it you were my pick for the finale good luck in all you do god bless '
positive,'dannygokey good luck hope you get your luggage and i hope rehearsals go well '
positive,'dannygokey good morning '
positive,'dannygokey good morning have a blessed day '
positive,'dannygokey good thing we didn t have to vote for mr elite spelling bee '
positive,'dannygokey haha screaming or spelling mistake whatever we love you with your screams and spelling mistakes '
positive,'dannygokey haha yes danny'
positive,'dannygokey haha have a save trip back will pray for journey mercies '
positive,'dannygokey hahaha very funny comment danny hi from your fans in cebu'
positive,'dannygokey hey dad k o haha good morning have a safe and nice day gt gt john'
positive,'dannygokey hey dad just checking in haha star wars '
positive,'dannygokey hey danny whats your facebook fan page '
negative,'dannygokey hey danny i m from wisconsin too i was so mad i couldn t go see you when you did the hometown thing i m going to idol live '
positive,'dannygokey hey danny'
positive,'billyraycyrus i loved getting to meet you last summer at set you and your family were very kind i hope you re doin well '
positive,'billyraycyrus i think your amazingg i mean achy breaky heart i love it x'
positive,'billyraycyrus lovin talking to the whole world busy billy '
positive,'billyraycyrus loving thrillbilly we wud love ya to come to ireland '
positive,'billyraycyrus omg i live in ireland and im seein miley in december here the both nights cant wait '
positive,'billyraycyrus please come argentina'
positive,'billyraycyrus please come to peru whit miley '
negative,'billyraycyrus please follow me i would be honored to have you follow me ive been trying to get miley and brandy to follow me too '
negative,'billyraycyrus please get a cell phone with a better camera on it your pictures are real bad quality compared to those that miley took '
positive,'billyraycyrus please shoutout to mileyraysupport you are awesome billy ray '
positive,'billyraycyrus right back at ya today everythings closed in norway'
positive,'billyraycyrus say it to miley brazil loves her so much and forever pls lt '
negative,'billyraycyrus so you re not with your family'
positive,'billyraycyrus somebody sells tickets and mileyworldcodes for miley s tour on ebay please visit germany soon with miley '
positive,'billyraycyrus thanks for supporting our troops with the freedom alliance '
positive,'billyraycyrus thats awesome yayyy '
positive,'billyraycyrus thats sweet saluting the troops awwwwwwwwwwwwwwwwwwwww '
positive,'billyraycyrus told ya you are big in sweden tell miley she s huge in sweden too wanna go to her concert amp yours too come to sweden '
positive,'billyraycyrus tweet dreams tweep tight team miley '
positive,'billyraycyrus what part of ireland are were you i have ancestors there too '
positive,'billyraycyrus what part of pr did u go to im goin there in july i miss it so much i lived there for years hope u enjoyed it '
positive,'billyraycyrus when r u in the u k i love ur new song tell miley i say hi and she is great also will u give me a shout out plss '
positive,'billyraycyrus will you shoot th season great luck on tour '
negative,'billyraycyrus wishing i had been in oregon tonight also you rock thrillbilly have to wait until august when you come to nj '
positive,'billyraycyrus would you like to come in new caledonia cuz if you come in australia '
positive,'billyraycyrus yeah i m not in physics class haha love ur new video'
positive,'billyraycyrus you can help me with some phrases for the care of the environment please '
positive,'billyraycyrus you rock '
positive,'billyraycyrus you should come over to sweden while you re in scandinavia haha'
positive,'billyraycyrus you re so cool '
positive,'billyroy isaiah haha'
positive,'billyroy we will find another way '
positive,'billyru yepp definitely'
positive,'billyscallywag you re welcome love the spiderman thing '
positive,'dannygokey hey danny'
positive,'dannygokey hey so i was wondering do u happen have a myspace music page i wanted put pyt on my profile lol '
positive,'dannygokey hi danny i had trbl finding a pic that shows up mine r all big r somethin idk hey'
positive,'dannygokey hope nashvegas treated you well '
positive,'dannygokey hopefully i can make it next time hope it all went well sending lt '
positive,'dannygokey http twitpic com htud this is beautiful'
positive,'dannygokey http twitpic com hw continue to be optimistic you bring joy to so many people '
positive,'dannygokey http twitpic com rshi awwww those are sooo cute i cant wait to see you in august you make milwaukee proud '
positive,'dannygokey http twitpic com rshi cool wear them well you have great eyes too it seems though you have more blacks amp white pai '
positive,'dannygokey http twitpic com rshi groovy you could be a glasses model your line of eyewear will rock you re wearing sim '
positive,'dannygokey http twitpic com rshi those are awesome like the shirt too '
positive,'dannygokey http twitpic com hrym omggg i totally love this performance '
positive,'dannygokey i hear you are going to be on my local quot morning show quot on tuesday with pam from wbgl yeahhhh '
negative,'dannygokey i just left milwaukee amp you get there '
positive,'dannygokey i just read about you amp michael maybe you two will get the rs cover now i m glad the youth have a good role model like you '
positive,'dannygokey i like them '
positive,'dannygokey i think we all love you '
positive,'dannygokey i tried rock band and i just can t get the drums nobody wants me on their team for drums i kick butt at singing though '
negative,'dannygokey i wanted to vote for you in the mr twitter or whatever it s called'
positive,'dannygokey if ever you need more information about it please message me i would love to share my ideas to you thanks a lot '
negative,'dannygokey i m having the exact same problem w my pic '
positive,'dannygokey lol great to see you in twitpic looking forward to finale show i m impressed for your kind tweets for fans take care '
positive,'dannygokey lol don t try too hard to be perfect mistakes are endearing makes you human makes you the danny we ve grown to love '
positive,'dannygokey luckily we love you for your singing and not your spelling skills haha'
negative,'dannygokey mine won t upload either danny '
positive,'dannygokey of course you would '
negative,'dannygokey oh i am so sorry today sounds to not be such a great day i hope things have gotten better '
positive,'dannygokey p s you look adorable in that picture with allison and matt '
positive,'dannygokey poor danny lol you just cant catch a break with your luggage i think they are doing it on purpose cause they love you '
positive,'dannygokey probably not as much as we love you '
negative,'dannygokey sorry about your luggage again glad you re home lt '
positive,'dannygokey sorry i meant miss stupid twitter '
positive,'billyscallywag i saw a tv programme about her '
positive,'billyscallywag i m not sure'
positive,'billyscallywag lol sounds like a wise move '
negative,'billyscallywag so they tell me '
positive,'billyscallywag thats the one ta x '
negative,'billythekid showing to much freespace'
positive,'billywanzi oh rain season late fall to early spring is over so it s been clear'
positive,'billywanzi thanks '
positive,'billywanzi you can still do that but you still won t have ã backchannel '
negative,'billywilliwaw hello panda are chocolatey biscuity things'
positive,'billzucker bzw looking for a few of bill s wives to gooble up '
positive,'billzucker just logged in to check if you were behaving'
positive,'billzucker thanks for making me laugh '
negative,'biloxiwartribe do you think i could burn a copy of your zwan cd'
positive,'bimbler i couldn t find my brogues'
negative,'bimbler i was staying with a briston city fan last year who went to wemblely and watched them not make the premiership v sad '
negative,'bimbler well at least its not beautiful sunshine and stuck in traffic'
positive,'bimbler groan that was a bad joke '
negative,'bimbler the man is more than evil '
positive,'bimbler you re right i missed the song you played wherever you are what was i thinking '
negative,'bimbo butterkek i hope that won t be me no offense '
positive,'bimbo butterkek see i feel last year was slightly weak but still good enough to justify going i just wish devin was there also '
negative,'bin bummer on job stuff'
positive,'bina sth am just relaying news thts reaching me but i said confirmation remains '
positive,'binaemanvel like the new place '
negative,'binaryis lovers i miss you toooo did u take ur car back to sf i miss the web team '
negative,'binarylife haha i know i need some transfer gossip to keep me going '
positive,'binarylife i m gonna watch it too but i don t expect a great game we ll see i ll catch up with you later'
negative,'binaryoffbeat dude necesito mandar my birth certificate back to miami and have them legalize it so next week i ll turn in papers '
negative,'binarytweeddeej i know i know i m just trying to avoid it because i can t work it out '
positive,'binc do you sautã the onions carrots and cabbage in butter i think that s the trick that makes my borscht so good '
negative,'bindermichi they where installed and up to date but no help against zero day exploits '
positive,'bindermichi they re getting ready for twitter and the character limit awesome'
positive,'bindik definitely is a good track '
positive,'bindinglogic inquiring minds want to know '
positive,'bine how did ur st marathon go i just ran my st full marathon a wk ago wonderful experience '
negative,'danieeeeeee so no hot beefy hunky guy then does not love'
positive,'daniel caudwell i am quite aware of where i stole it from sir daniel howeva i maintain that i have been laughing at funerals longer '
positive,'daniel cole new carbon and space soon'
positive,'daniel de bourg wow preety surpised u replied lol harldy any famous ones do its a good track x'
negative,'daniel eason v amp powerpath ve are additional technology costs on top of enterpriseplus license costs '
