@relation instances

@attribute @class@ {positive,negative}
@attribute @text@ string

@data
positive,'dollardinners congrats'
positive,'dollardinners i ve loaded some great blogtalk radio shows on my ipod to listen to on my drive see ya soon '
positive,'dollardinners no rehab for me i am still in the denial stage '
positive,'dollardinners oh'
positive,'elementevents mercy buckets '
positive,'erg hello'
positive,'fm that was an awesome cheeze of the day '
negative,'forfighting where did you see addekk crossover talk '
negative,'ft i m sorry bb i just read the story on tnp he was so young too '
positive,'hameless work has turned into crap'
positive,'heila i got no time '
positive,'liveent hi'
negative,'livef so what s up with rosberg'
negative,'minutesformom i would love to but i have to work during the day working is getting in the way of my hanging out '
negative,'of i was thinking the same when i saw them in the video blog'
positive,'starweddings yw your welcome '
negative,'tephan ha ha you just made me lol pretty hard i m still stayin here for chaminade sadly kinda wanted to get away '
positive,'tosucceed im always up early '
negative,'tosucceed no'
positive,'tosucceed showing our age might be slightly more accurate '
negative,'tosucceed tell me about it this is what you get for being such a procrastinator '
positive,'uemo i m just trying to be the kuya that leah never had'
positive,'uperfan like a rose by a mga badings haha suggest tau '
positive,'w good qn have been tied up with subernova com and work but will be updating soon '
positive,'windows hey mate hope your day is great '
negative,'windows i guess i am not one of your fav friends '
positive,'windows play your cards right and you can be sunsbunny lol ummm anyway you look like an innocent angel but somehow i doubt it xoxo'
positive,'zs good morning sir i m goin running tomorrow be proud of me miles is my goal '
positive,'doin fine relaxin at work hardly working '
negative,'block can t dm tompoe because he doesn t follow me but i want a kitten '
negative,'itsyourtweet andy watt i can t even be bitter about that'
negative,'itsyourtweet issy'
positive,'itsyourtweet lol issy re read that last tweet about gerrard bad girl '
positive,'s i think i m falling in love with you xxx iloveyou'
positive,'grapevine can t wait to give jeni s icecream a try next time im in columbus '
positive,'redbone ham'
positive,'thirteen but no'
negative,'adamwoodyatt welcome back adam have missed ur updates '
positive,'adamzarlengo thanks rock on '
positive,'adangross i totally get what you are saying love it too'
positive,'adaniellec hah oh you should right a really long blog about the awesomeness of your pets '
negative,'adaniellec i lost followers over night '
negative,'adapeck click the link on ecr s twitter lots of nice places in thanet but not qing must do s thing about that '
positive,'adaptiveblue for dm you need to follow back '
positive,'adaqmm it s now or never '
negative,'adarlingbbw well dang'
negative,'adarlingxo baby'
positive,'adarshpakala life is up'
positive,'adarshraju '
negative,'adarshraju adarsh would love to but got a feeling that i would run out of air mid way experience cycling in hyderabad yrs back '
negative,'adaser that s how it starts'
negative,'adaveyouknow so sorry to hear about kitty '
positive,'adawada a towel'
negative,'adawg go to bed beezletons i am xd no really i actually am no one ever believes me when i tell them that hahahaha'
positive,'adaytoremember stronger babyjew mudbloods sixbarphrase i just wanted to remind you i love you all '
negative,'adazanditon naaaw london cant you need interns in l a '
positive,'adbert good morning or afternoon how are you adrian '
positive,'adbert i ve enjoyed your music tonight '
negative,'adbert so darling'
positive,'adc craziness going down will give you the down lo later spent the weekend in taiwan w family ben loved shilin night market '
positive,'adcause its great i work for raleyï s and weï ve got twitter and facebook accts now fun '
negative,'adccfighter i just looked we have no cucumbers '
positive,'adccfighter thanks'
negative,'adccfighter worth it to resist high in saturated fat'
positive,'adcharlie i m off for a while see you later '
positive,'adcharlie good song '
positive,'adcharlie thats good too '
positive,'adcharlie you have some amazing photos i love taking pictures too i m not a professional'
negative,'adcuz solent pedal postponed due to force to winds coast guard will not allow us to attempt the task just a postponement '
positive,'addamh my workout pants seem to be getting too big within weeks this pants thing is turning into an expensive habit '
negative,'addersop oh i really cant get my head round that attitude'
negative,'addicted edward im good'
positive,'addictedpirates thanks i want a new layout for my blog '
positive,'addictedtonkotb have fun today don t get in too much trouble '
positive,'addictedtonye get followers a day using www tweeterfollow com once you add everyone you are on the train or pay vip '
negative,'oh it is to support a democratic iran with all the riots and stuff we want that to stop '
positive,'aicitrom yeah'
positive,'r panama dave had a little booze did we '
positive,'colors congrats again guys you two rule now when are we gonna get pics '
positive,'colors morning mr and mrs colors busy busy '
positive,'sol idk haha i get the love thing'
positive,'armagedon i know i should i just forget about it what s up ummm nothing i m just being lazy with you '
positive,'damo awesome about today '
negative,'pack i wish i could i ve been getting errors when i burn cds for months now '
positive,'thebeast ok'
positive,'keelan i was just watching that '
positive,'bar you too i ve got to justify my art school degree somehow '
positive,'sophie just when i remember everyone does im not the only one '
positive,'crzy no'
positive,'sheriffjezzy hehe thats awesome vampirebite lol '
negative,'abc i just don t get how people can be this cruel and heartless to animals really saddens me '
positive,'bdesign btw'
negative,'carpt '
negative,'daphne tear tear my little old ranger miss that truck'
positive,'man it s freezing so the extra warmth would be greatly appreciated '
negative,'od i come back tomorrow night soooo bummed i m going to miss sam s party tonight '
negative,'od i know that feeling '
positive,'sandi thanks '
positive,'stringhero have a great flight and tell her i said hello from s fla and please rock and roll for me i love it '
negative,'thround ugg wish i had showtime '
negative,'uillermo arcia come to my house with jenny we can play marvel '
negative,'uy i came nd but i still beat my boss lol '
positive,'uy i feel like a nerd saying it'
positive,'you cannot be stressed if you heed the advice of courage wolf kind of silly'
negative,'i know'
negative,'of nine ooc yup'
negative,'of nine ooc i think just us'
positive,'of nine ooc if you need to go'
positive,'astrosfan blue skies'
negative,'withlove i miss u way too much ugh '
positive,'blaze lol well have fun at work '
negative,'digital im not done yet bitch i still got another lesson afterwards '
positive,'digital whatcha doin lol'
positive,'drtv yo thanks amillie it was greatly appriecated tell da fam i said so '
negative,'prufrocks i ve got my train tickets and will be there at ish if all goes well left my badge at work '
positive,'prufrocks you shouldn t expect absolute perfection '
positive,'addictedtotext hugs '
positive,'addictedtotext lol i spelled your name wrong in my original tweet so here s the correction hugs '
positive,'addictedtotext yes its called hippie '
positive,'addictofmusic aww all very nostalgic songs '
positive,'addie c haha and they played quot please don t leave me quot after i don t see the significance in that but i just thought i would mention that '
positive,'addie c haha but it made me smile lol'
negative,'addiecoop it s okay i have those moments once in a while lol'
positive,'addiehartsyou man'
positive,'addieheartsyou writing a song '
negative,'addieking babysitting made dinner had drinks so much fun but missed out big time on net no tonight ughh keep missing out on the crew '
positive,'addieking oops'
positive,'addieking you are so welcome '
positive,'addiemcortez i go thru sometimes a week just on my own that should make you feel a little better ahaha'
positive,'addiiee thanks still are you on holidays '
negative,'addiiee ffuuu i m an elf now i really don t want to be a hobbit i want to be with leggy legolas no offense to realbaggins ily tho '
negative,'addiiee me neither '
positive,'addiiee yes my dad and her lola are totally gonna be bffs foreva after the show hahaha '
negative,'addiieee yeaaaa i want to i have my cartilage pierced but my mom haaates it and she d kill me if i got another sucks lol'
positive,'addiscreson btw that design was quite ahead of its day in when it was created aa has no people they contract everything out '
positive,'addisontodd ah i see well good for thee '
negative,'addisontodd um hi good morning rough night '
positive,'additive cool '
positive,'additiyom manan i hate facebook btw thanks for teh gyaan '
positive,'addn x i have been using more skype except for now when i should '
positive,'addoralive aww i hope so might treat myself to a hot milo too thankyou xx'
positive,'addoralive just make sure the quality doesn t suffer a lot of them ladies prefer cheap outfits but lots of them '
negative,'addoralive u r sounding a little stressed i m upset that i didn t get out for a cycle '
positive,'addoy wow tomorrow today portuguese'
positive,'addtwist yeah i brought strawberries once'
negative,'addygryff i don t want to quot feel quot the love '
negative,'addyosmani looks pretty nice'
negative,'addys mom hello how is the new iphone im jealous maybe or for one on verizon '
negative,'addystarshine you can manually throw it up'
positive,'addyt usually that size of crowd is a bbq and we did one in olympia last summer that was about that size lots of fun '
negative,'addywalter haven t got any other time to do it and i haven t finished my own yet '
negative,'addyx my mom is out of town so i can t do anything'
negative,'ade shayne hmmm doesnt sound promising at all '
negative,'ade shayne i m goin to have to go to the shop '
positive,'adecas get a job '
positive,'adecembertruth hey adt'
negative,'adecote do we have to pay for more than just the costumes '
negative,'adeefreeman yes please i m not on facebook and am not seeing anyone elses pic '
negative,'adeejayday i miss your too really o what do you mean like'
negative,'adeejayday omg you too he is mean '
positive,'adeespace thank you means the world '
negative,'adeesya how much does it cost uugh i hate expensive things '
negative,'adejuwon juwon ur my best buddy n ur not avin my back haba im really tryin here '
positive,'adelaide fc go you crows'
negative,'adelaidesports i am lost please help me find a good home '
negative,'adelailene exactly how i feel mr ong keeps hounding me to start swimming again i want to'
positive,'adelaodong thanks for following adel '
positive,'adelasculean languages'
positive,'adelate heh'
positive,'adelate ikr misha is just too awesome '
negative,'adelecomputer back a week on friday lol can t wait to go now '
negative,'adeleelizabeth i remember you telling me now that s so rediculous and frustrating '
positive,'adelehaze do it '
positive,'adelelouise wow and i thought you d be supporting a hangover today '
negative,'adelemcalear congrats on the mbp stores are open there even grocery stores are closed here today '
positive,'adelemcalear well'
positive,'adelgabot we have cheeseburgers'
negative,'adeline sky lol if only i could take a week off '
negative,'adeline kill it for the cat '
positive,'adeline something like this http bit ly jh xf would be nice to look at '
positive,'adelinejoie missy how was the run '
positive,'adellecharles wow'
positive,'adelleslover i don t think so i still have my innocence '
negative,'adelong im sure it was tho'
positive,'ademwithane lol eh'
negative,'ademwithane oh no epic fail ps curse work for banning msn i miss you '
negative,'ademwithane we ve been asked to hold off until it s official service which is still a month away amazing though isn t it '
positive,'adenfraser yup i ve become a fan '
positive,'adenisem take her you ll get d glasses haha it looks so cool i had never seen a movie in d before '
negative,'adent rofl bohuzel nevim proc'
negative,'aderen cool i used to have a wii but i sold it '
positive,'adese jaljeera is going to be popular soon as we all love it and trying to talk about it amap '
positive,'adese opps wot were you upto '
positive,'adese thanks aditi '
positive,'z k god is doing so much in you guys i m so proud of you '
positive,'idiots madgec that s why you kept the red nose then '
positive,'idiots hahaha i don t work in a strip club you know alrighty mister'
negative,'idiots i was a tax lady turnoffwords'
negative,'inch heels funny but fugly '
positive,'livelaughlove yes i will be very happy thanks'
negative,'pack oops'
positive,'s m because i really like em more coming my way at any point today x'
positive,'down libationblog you are implying she went to bed '
positive,'deuce i love you for using this hashtag gt success no such thing as to much positivity agree with more d stuff '
negative,'onthewrist had a dream at about spiders lots and lots of spiders and couldn t go back to sleep '
negative,'hope you get better soon i missed the after party but also the ph phunk too '
positive,'thoughts yay '
positive,'thoughts dude'
negative,'thoughts i can understand'
positive,'thoughts i need another brownie '
positive,'thoughts wow'
negative,'i think you just got rejected by fakerobpattzmum unlucky x'
negative,'istheanswer not yet '
negative,'istheanswer those are some awesome movies it s too bad i fell asleep during the last part of ls amp sb but the cookies were gooooood '
positive,'kixfl darn i wanted to win '
negative,'kixsandiego i can t dm you unless you follow me '
positive,'this is just awesome '
positive,'blake p s why are we doing this philosophically speaking'
positive,'media no worries i ll get you to sedona soon '
negative,'neko today is my work day does that mean you only work one day per week mazzeltov '
negative,'project oh man'
negative,'emily emily i be ill as well o i left lucie on her own with lucy oh dear '
negative,'and rock hey i am a nemechek fan'
positive,'aplin '
positive,'aplin '
positive,'aplin ð ð ð ðºñ ñ ñˆñƒ '
positive,'aplin ð ðµð ñ ð ð ð ñ ðµð ð ñž ð ðµ ð ñƒñ ðºð ñžñ ð ð ñ ñ ð ð ðµ ð ðµ ð ð ð ð ð ð ñ ñ ð ð ð ñ ñ ñœ ð ð ð ð ð ð ñ ð ñ ñœ ð ð ð ð ð ð ð '
positive,'babyandmom i did the same thing in my blog post'
negative,'boys now this is starting to happen about here the biting ouch '
negative,'boys now lizstlawrence i give seven pounds a thumbs down i had much higher expectations '
negative,'chen come on'
positive,'fam im goooood chillen blessed cant sleep tweeting wats good with u '
positive,'harlem maybe is just the comfortable speed for me on the highway and i ll stop speeding when i get a driver '
positive,'smokey and you were not invited right '
negative,'centfish why aren t you here with us '
negative,'we keep doing it they keep coming back if they came through my berry i could report it as spam but on the site you can only block '
positive,'weekend was good especially'
positive,'you just saved me a whole lotta questioning '
negative,'ohhh why '
positive,'yghoi it s probably not often that a stone is surprised '
negative,'gathering oh boo but i think we should all go to the tkts stairs '
negative,'gathering that s too expensive '
positive,'angela hope so anyway i should go pak my stuff nice talking to you again thanks for all your great comments on my paintings '
negative,'angela i know'
negative,'angela i think i have more trouble with my mom than either of the kids it s because of her that they don t listen to me '
positive,'angela im sure you are going to do a great job '
positive,'angela tell me about it i called him about a cleaning and he wanted maybe i should call dentist '
positive,'asete rcs le racing choucroute saucisses '
positive,'breaths what i d like to see is a picture of his desk at the patent office where he worked when he came up with most of his ideas '
positive,'ettoh aw she s taurus too lt happy birthday to her '
positive,'figpsychic i love the princess bride too have it on dvd so we can watch it whenever we want inconceivable isn t it '
negative,'humbs it has to do with games its blocked '
negative,'kate i know'
negative,'mad he s my boxing trainer although i think the bruise came from me hitting myself on something ow '
positive,'pachanga u suck ass i think that s what got u sick '
positive,'rex only if you use your hands if not'
positive,'rex yep i am more the nosy type'
positive,'son most definitely took the day of work though gotta mow the lawn and run a ton of errands i will be around tho i am sure '
negative,'spitta i wish i could head down there good gotta finish school tho '
positive,'stringsamurai my first boyfriend is coming back from iraq for days '
positive,'eazy c ikr i don t get why i m supposed to represent moral equivalence i may be a lefty moonbat but i m the last to pull that shit '
positive,'brutha oh okay i am still there i am working on public administration now'
positive,'chelsea thank you i really appreciate it '
positive,'michelle it s verry p'
negative,'michelle was good fun even though i never win your family is the best'
positive,'sbabytj thanks '
negative,'shairbander my uncle had to shoot his st bernard when it attacked his kid '
negative,'smusicthebest awww '
positive,'adese thx will email u '
positive,'adesto i wouldn t expect anything less from you '
negative,'adevenish i am lost please help me find a good home '
positive,'adevine your mom must be a gr person never met a bad one '
positive,'adfreud e un banc voronin dorea säƒ te urmäƒreascäƒ pe twitter'
positive,'adgeee bahha wht re you doinnn '
positive,'adgepd ruuude hehe'
negative,'adgergits '
positive,'adhaal lol totally '
positive,'adhinatalia i think it s experiential understanding grows as use increases'
negative,'adhoctg so is kfc'
positive,'adhokk we get to see what crappy music we each listen to '
positive,'adhyss r u sure how bout the best looking male on the planet haha '
negative,'adi can t get back to sleep'
positive,'adiaha right on what is the link'
negative,'adiamg yoooo feel li haven t seen you n so long '
negative,'adiasimone yay for eating again buuut i m jealous you got chick fil a the nearest chick fil a is miles away in wisconsin '
negative,'adibis u n b come on sunday otherwise its hard to meet '
positive,'adiblasi ill be there '
negative,'adiedavis good luck'
positive,'adiejonas i know right i am so lucky i get to download the video before youtube will erase it cause of third party haha you want it '
negative,'adiejonas it was a rottweiler '
negative,'adiejonas same it s really sweet amp his comment earlier that he can see a friend talking to someone who will hurt her '
positive,'adiejonas thank you adie lt '
negative,'adiewoo i ve had the same headache every day this week '
positive,'adiewoo'
positive,'adigitalnomad well'
positive,'adii i just left a bigger quot tweet quot about the new theme on the release page tried to keep it as constructive as possible '
positive,'adii i m using tweetie '
negative,'adii missed out by a week '
positive,'adii no need to use adwords thats what you pay the affiliates for let them battle it out '
positive,'adikool hehe you got his number oh'
negative,'adiktusnine awww really just make it as fun as possible okay '
negative,'adiktusnine i am sorry about that khris '
positive,'adiktusnine lol yeahhh anything to skip school but sometimes being absent just gives us problems'
negative,'adiktusnine they were and we missed themmmmmmmmmmm so sad '
negative,'adil sending you hugs and encouragment today we have had to do it several times over the many years and it sucks '
positive,'adilove trashy douchebag will do '
negative,'adimasty i ll be damned '
negative,'adina e uggh i know'
negative,'adinab i wanna go to the san diego one so bad but i m not gonna have money when they go on sale '
negative,'dz did that '
negative,'evaafanofpaula hun are you okay i see alot of your posts your exercising like mad'
negative,'evacharming so get cho black dress out '
positive,'evaurgirl damn u u rlly luv throwing shampoo botttles dont u hopefully i ll b on we have cp s in the house now so i might b '
negative,'evaurgirl hiiiiii we haven t spoke ages umm well just mom mom again lol xox'
negative,'evaurgirl nm scared shitless i wanna pee in my pants '
negative,'evaurgirl ya they should b haha its making me mad to gosh '
negative,'ever lauren heyyy so guess what i basically love you and am going to miss you when you go to california '
positive,'everbrandy love yuuuuuuuu keep inspiring the world'
positive,'everbrandy me n my sister charitables share the same bond nothing like a brother sister relationship '
positive,'everbrandy and here i thought it meant too many cakes'
positive,'everbrandy awww how precious '
positive,'everbrandy awwww thank u ur soooo awesome man really can t wait to meet u again u just made my nightttt lol'
negative,'everbrandy hey brandy i keep tweeting u no reply i know ure busy neway i ll keep trying i think ure the best xoxo'
positive,'everbrandy hmm lol like ya song quot i tried quot good nite miss b u r the best still in my book'
positive,'everbrandy http twitpic com yl girl you rockin that thang love you bran '
positive,'everbrandy http twitpic com rdz looks like a video shoot '
negative,'everbrandy http twitpic com rdz you re my star childhood why don t you come to perform in israel '
positive,'everbrandy lol no need for apologies we all have alter egos '
positive,'everbrandy looks like your having fun '
positive,'everbrandy mayb get some lessons b summer n make her smile '
positive,'everbrandy so nice and light spirited'
negative,'everbraveheart lol i didn t catch it live but it s still fun to watch '
positive,'everequine exactly the horses love it though how is strauss eye doing all better '
negative,'everpinkfan ummmmm ok u win again'
negative,'eversometimes i wouldn t know apparently is not a good age for first love maybe '
negative,'fthawaiian yeah that occurred to me after i tweeted but its the one that was broken amp has metal plates holding it together it hurts '
negative,'furwoodthought it s tough'
positive,'gf racing cool what story are you working on '
positive,'gf racing sounds really great good job i m going to work on some wallpapers for ct org '
positive,'goggas i ve got faith in you frog community might finally happen '
positive,'lauren i ve just made a blog spot it s quite good i guess but i dont think anyone would read my blogs anyway '
positive,'letterlie can t wait to hear it '
negative,'lun lol i know the feeling you got a db backend though right '
positive,'n e twice a day no thx sweetie '
negative,'nd rs i guess that means that apple gave up on caldav '
negative,'smusicthebest thanks my hubby is so upset at the money we have lost he wont let me go next time '
positive,'zbabiepoke hey poike so i finally signed on and now im follwing you '
negative,'bronco i can t today have too much work to do'
positive,'megs i don t understand why bing needs to become a verb not all products are verb worthy'
positive,'megs my sons may hide their xbox from me now '
negative,'megs please don t i like following you'
negative,'ndhere as did i fail '
positive,'lives oh hello i ve never used mr tweet before nice to meet you '
negative,'prettygirl my can t spell assets without ass actually i don t have much of an ass oh well the check still won t bounce '
negative,'o i wanna play too '
positive,'breezy well i m sure u r up in ur girls nite enjoy '
positive,'sal i m getting the launch show right now'
positive,'sal please don t melt into human goo'
positive,'sal thank you so much for all the advice hun hugs it seems to make so much more sense coming from you random hugs '
negative,'brit i wrote on your fb bout the bbq'
negative,'thebrainchild its not working '
negative,'thebrainchild lmao fcuk i ve always had a prob with following the crowd i swerve '
negative,'thebrainchild lmao ur so mean starts to fake cry '
positive,'a a thanks for the recommendation i m more of spooky creepy psychological horror fan than gruesome so not sure it d be my cup of tea '
positive,'ball it s not often that i m on the leading edge blip fm tweets are annoying if over used waiting for the signal noise to flip bad '
negative,'ball oh gees i think i just pissed off the magic ball sorry ball'
positive,'ball thanks '
negative,'ball wrong answer '
negative,'bithack i m pretty sure everyone was expecting the long tail for gta on the ds like any mature game on there but businesses don t care '
positive,'bithack let s limit it to perfect dark and n zelda '
negative,'bithack sadly'
positive,'bitjoystick re ten stupid things about infamous that article is trying too hard'
positive,'c good no more twitspam or utter drivel from you for a while arrrrrrr '
positive,'callalily yeah coming for work ill be staying in long beach '
negative,'carl bloody yes didn t pick it up ashamed used to be the slusho masteress '
negative,'helen aw spotify doesn t work in sa '
positive,'ightthask drunk talk huh celebrating the nuggets oh boi lol yep'
negative,'leo there is always a next time '
positive,'o linux is for nerds i don t think shes as nerdy as you soooorrryyyyy '
negative,'short stack mady were did u go truck did u run away '
positive,'sneezes orgasm yes also btw'
positive,'adindaayusari like babyface'
positive,'adindong ia adek '
positive,'adinerotman loved meeting your mom she was great sevatt thanks for the wonderful gathering '
positive,'adipedia gonna catch it for a change who are they playing '
positive,'adirondackmetal sounds good to me '
positive,'adirondacks blue jays are very cool birds but very noisy '
positive,'adistakim i was going to hidden file it and you re thinking about youtube so nott lol hey put the phone down and more swimming '
negative,'aditadela i don t i said i wish i d have one'
negative,'aditisarin sorry that didn t work '
positive,'adittio may '
positive,'aditto i finally got over to ur blog '
negative,'aditya sigh that s a few thousand bucks down the drain for me '
positive,'aditya awesome idea '
positive,'aditya foxes yelp and bark yelp is obviously out and bark reminds of trees pick another '
positive,'aditya looks good now '
positive,'aditya nah i said understatement with regards to dave winer '
negative,'aditya they re forced to because of the sponsorship advertising bullshit'
positive,'aditya yeah'
negative,'aditya thakur they have become the champions no one in the world will defend except we die hard fans '
positive,'adityab want to wordcountrace i m at now and likely to be so for another week '
negative,'adityab sadly i have no money i actually like y the last man though'
positive,'adityakothari hello friend'
positive,'adityakuber wb site going strong tho '
positive,'adityakumar thank you hope you had a good start for this week as well '
negative,'adityamishra the wikipedia entry says he died in a swimming pool accident in the home '
negative,'adityamishra was '
positive,'adityanarain you know what'
positive,'adityaolivier mr brightside from the killers we have played when we perform at jogja yesterday and the respons is good so cant wait '
positive,'adityarao and you have limeice too i like her work go show some love over at her portfolio '
positive,'adium k thanks will try that '
positive,'adiwriter hahaha yep wish me luck '
negative,'adixoxo but sumtym sunburn make my skinn sooo hurt '
positive,'adixoxo stop saying gah if u don t want it repeated i ll zip muh lips and speak no evil '
negative,'adjahoejon no enjoyment'
negative,'adjectiveless from the looks of things'
positive,'adjectiveless hiya msn '
negative,'adjectiveless lol'
positive,'adjir congrats for the birth of your baby ya foto dong '
positive,'adjix that s good news '
negative,'adjohn brought mine to singapore wasn t able to poken anyone though '
positive,'adjonesjr the cool one of course walk crawl and jump '
positive,'adkaos i m on here sup nikka man i can t sleep nigga its lightning like crazy out here in irvine'
positive,'adkmama i ll have to add your shop to my favorites i love your needle wraps right now my needles are all in a mess in a basket '
positive,'niko i know'
positive,'niko thanks '
negative,'ntk maybe one of your friends borrowed it was your car like super nice '
positive,'realashtont dats wats up hes a great guy n dat song go hard thanx da love homie '
positive,'realashtont i dont know if ill have any collabs on this album and thank you promote away tell everyone '
positive,'reazlster congrats hope your having a great time enjoy the rest of the summer '
negative,'rlz i was watching bones last night'
negative,'rox they are carnivores'
negative,'rustedhorses mine are sore also damn this time of the month '
positive,'saken don t forget eps'
positive,'th long emoten thank u its under construction but the content is updated pure hotness we can do a story on u too '
negative,'theluvofmuzic well they re all posers i guess '
positive,'thgear thanks trying to make packing'
positive,'tune schã nes dingen remix peace robdust'
positive,'u envy go shopping '
positive,'u wear thank you '
positive,'u wear thank you for the tweet '
positive,'u wear well on twitter as much as you are probably '
positive,'ut hey lady '
positive,'ut i am ok'
positive,'ut my twongue is twired '
positive,'wide thanks that is a very helpful site '
positive,'seed thank you for the felicidades '
positive,'ms thank yooouuu tomorrow a club is throwin a party for my bday'
negative,'chucky whats with u hating on becky soo much ur bio says ur nice guess not '
positive,'beats wow that s scary how old is your son '
positive,'beats yeah hmmm so in love purrrr xx'
positive,'clint gotta love ebay i sell collectibles '
negative,'boss i know was pushing the truth of suicidal b to no avail not my fault this time she only read it cause everyone at school was '
positive,'stcenturyfox i kind of like tiny doctor i d keep him in a little cage '
negative,'bridge afraid so'
positive,'dunerica no it ended hours ago hehehe but it was a fun get together u shud join next time '
positive,'fitness ok i ll try a case of each '
negative,'stations i wish they d ship to the uk '
positive,'teas i have yet to be disappointed with any of your decisions with tea of the week i am looking forward to the next one bring it on '
positive,'cheerz stu'
negative,'m i wasn t in the library today i am sorry i just want to finish now'
negative,'befjam warley don t forget about me '
positive,'mickey you re welcome '
negative,'sasuke maths exam and i sucked oh well too late to complain u ok '
negative,'secretstreet great store and they donated great pieces'
positive,'adlandsuit me too yet half of the online apps we use at my agency need us to go through ie or firefox always browse in chrome tho '
negative,'adlantis clean me '
positive,'adlen awww bless'
positive,'adlk mukrachlodge savor noodle bar lesliemac thanks for the travel recommendations added the list '
negative,'adlyman oh no id hate it if my phone was broke '
positive,'adlyx better than no high school degree '
positive,'adlyx yeah i noticed '
negative,'admanic what a great monday attitude i'
positive,'admanic yeah it was hard and although it worked for me and i m now doing very well'
negative,'admantemp what s up sir'
positive,'admford so if i had troubles i know who might be the right man to ask for advice '
positive,'admirableashlee only if i can move there with you '
positive,'admirableashlee uh i cant tell you that but yes and then the woman and the kid go to this one place human blood is the cure too '
negative,'admiraldaala his last tweet was on the th of may it was an reply to me haven t heard anything from him since starwars gay'
negative,'admiralperry billieperry can you believe my cat has a cold lol he s sneezing all the time and his eyes are watering '
positive,'admiralperry hi joe what news about the tour with zz top will you come to france pleaseeeeeeeee come to france i wanna see u '
negative,'admon lol yea'
positive,'adnamay added you '
positive,'adnamay ahh'
positive,'adnamay excuse me thisisryanross was talking to me '
positive,'adnamay i was kidding '
positive,'adnanio good luck'
positive,'adnankhan yep just went to the show and it was super super awesome '
positive,'adnanmahmud i think i understand now i just wanted to clarify so no one gets it twisted i think that is what is happening now'
negative,'adnrew that s really crummy man'
negative,'adobebrowserlab blimey that was quick i go to put the kids to bed and you opened and closed access uktime '
negative,'adobeted did you check out the eula because i think you re breaking it if you copy the pdf file the wrong way '
negative,'adobeted the problem is when you are waiting a lot on compile times '
negative,'adog same but i cant my laptop aint good enough '
negative,'adolfhitler sure btw'
positive,'adolphi thanks for the folow '
positive,'adolphi well'
positive,'adolwyn hurrah it is such a fabulous movie i am glad you enjoyed it '
positive,'adom hahah it s great'
positive,'adom hey adom good man'
positive,'ff thank god for that '
negative,'deedee amber n chris i dont get texted hell amber doesnt even call me'
negative,'dpinto it can be very creepy i kinda feel bad for him though '
positive,'a stk glad to see everything is working out for you guys love the space and food congrats '
negative,'and that s the tool they use to needle felt i mean or you could use fabric glue which would be ghetto cheap and easier than sewing '
positive,'andra cute post about the quad girl love your blog '
positive,'awesomeyafans or http twitpic com kvrf amp http twitpic com kvu thats it for today i swear '
positive,'carol thank you i m very lucky that the boss is as patient as she is '
positive,'dollardinners am dr appt for just a grownup is hard enough but with small kids yeah'
positive,'dollardinners that is a lot of strawberry and rhubarb sale or garden '
positive,'erg and the poor car would be crying haha or maybe it would drive itself around just to ease the pain '
positive,'erg i m good very excited because i wrote an article for style sample magazine amp its coming out tomorrow '
positive,'fm ooh la la'
positive,'fthighmktgguy my wife loved your photo of the aquanote notepad in your shower it s posted on our website under random words of love '
positive,'ksandcabernets if you re pursuing a plan that includes krispy kremes'
positive,'leepless eels beat knights '
negative,'livef he sounded great too shame they nothing about f though '
positive,'peacocks if they think it s disney'
positive,'starflip aww lol well im single right now just doin me i dnt wanna get involved wit no unless i kno its actually gunna last lol'
positive,'t ph glad to hear it here s wishing you a stress free week '
positive,'t rnch n yup'
positive,'thfloor thanks on the flight right now wifi woot woot see u guys soon hope yesterday was fun '
positive,'timeschamps enjoy your special pizza and the sun speak soon x'
negative,'tosucceed but i thought you missed me '
positive,'tosucceed coming from someone who s only years old '
positive,'tosucceed girls are precious treat them like a queen '
positive,'tosucceed great tweet true that if you wanna be on top'
positive,'tosucceed lol djsmook called us twitter buddies kind of like that '
positive,'tosucceed lol yes still here '
positive,'tosucceed no problem how r u tonight '
negative,'tosucceed no spent the whole day sleepin was drugged up '
positive,'tosucceed several co workers amp friends have been cast on lost bet people here would know how can one audition to get on lost '
positive,'tosucceed yes '
positive,'tosucceed yes and i will name him george '
positive,'tu lifezero i prefer my analogy private accounts on twitter is like streaking with your genitals cupped defeats the purpose '
positive,'tu looking forward to it'
positive,'w will show you when its done i promise '
positive,'woodrabbit ê êµ ì ì ì ì ì ê ë íšœì í ë ì ìš ã žã ž it is kind a silly joke '
positive,'woodrabbit hmm indeed'
positive,'zs i was laid off on friday bad news good news i now have the time to complete a day challenge '
positive,'figure income guess who s not on facebook '
positive,'shut it you although'
positive,'itsyourtweet izzy'
positive,'lbs get followers a day using www tweeterfollow com once you add everyone you are on the train or pay vip '
positive,'brisbane i don t care about origin but will be at the movies sorry chaser '
negative,'brisbane if i was sleeping when you had that rental info on air is there somewhere i can listen to a snippet online '
positive,'brisbane try following my public account instead of rocketpilot '
positive,'redbone good night '
positive,'dizzy hey u ihts so nice out '
positive,'mg yes we do understand you '
positive,'colors aww cool cant wait to see some photos '
positive,'gee thanks but i think i ll pass only going with hotel recommend places this trip '
negative,'pack i m bummed i didn t go i realised it was going to be a lot of hassle money to manage i m glad it was great for you though'
